date,symbol,marketcapname,sector
22-02-2023,CERA,Midcap,Industrials
22-02-2023,UCOBANK,Largecap,Bank
22-02-2023,PETRONET,Largecap,Industrials
22-02-2023,UNOMINDA,Largecap,Auto
22-02-2023,IIFL,Largecap,Finance
22-02-2023,KEC,Midcap,FMCG
22-02-2023,TANLA,Midcap,I.T
22-02-2023,ECLERX,Midcap,I.T
22-02-2023,KNRCON,Midcap,Realty
22-02-2023,IRB,Midcap,Realty
22-02-2023,OIL,Largecap,Oils
22-02-2023,PERSISTENT,Largecap,I.T
22-02-2023,GPPL,Midcap,Industrials
22-02-2023,PRESTIGE,Largecap,Realty
22-02-2023,DALBHARAT,Largecap,Industrials
22-02-2023,EQUITASBNK,Midcap,Bank
22-02-2023,RBA,Midcap,Quick Service Restaurant
22-02-2023,VMART,Smallcap,FMCG
22-02-2023,KALYANKJIL,Largecap,Miscellaneous
22-02-2023,APTUS,Midcap,Finance
22-02-2023,POLICYBZR,Largecap,I.T
22-02-2023,STARHEALTH,Largecap,Services
22-02-2023,MAPMYINDIA,Midcap,I.T
22-02-2023,METROBRAND,Largecap,FMCG
22-02-2023,DATAPATTNS,Midcap,FMCG
22-02-2023,MINDACORP,Midcap,Auto
22-02-2023,NH,Largecap,Pharmaceuticals
22-02-2023,PNBHOUSING,Midcap,Finance
23-02-2023,TATAMTRDVR,Largecap,Auto
23-02-2023,KARURVYSYA,Midcap,Bank
23-02-2023,BALRAMCHIN,Midcap,FMCG
23-02-2023,FACT,Largecap,Industrials
23-02-2023,IDBI,Largecap,Bank
23-02-2023,FINCABLES,Midcap,Industrials
23-02-2023,GODFRYPHLP,Midcap,FMCG
23-02-2023,INGERRAND,Midcap,FMCG
23-02-2023,KIRLFER,Midcap,Metals
23-02-2023,KSB,Midcap,FMCG
23-02-2023,NCC,Midcap,Realty
23-02-2023,RAYMOND,Midcap,Textiles
23-02-2023,PRSMJOHNSN,Midcap,Industrials
23-02-2023,FEDERALBNK,Largecap,Bank
23-02-2023,ABBOTINDIA,Largecap,Pharmaceuticals
23-02-2023,EIHOTEL,Midcap,Services
23-02-2023,INDHOTEL,Largecap,Services
23-02-2023,FINPIPE,Midcap,FMCG
23-02-2023,TATAINVEST,Midcap,Finance
23-02-2023,VTL,Midcap,Textiles
23-02-2023,ZENSARTECH,Midcap,I.T
23-02-2023,WESTLIFE,Midcap,Quick Service Restaurant
23-02-2023,ZEEL,Largecap,Media
23-02-2023,DEEPAKNTR,Largecap,Industrials
23-02-2023,PCBL,Midcap,Industrials
23-02-2023,JBCHEPHARM,Midcap,Pharmaceuticals
23-02-2023,MANYAVAR,Largecap,FMCG
23-02-2023,CAMPUS,Midcap,FMCG
23-02-2023,ADANIENT,Largecap,Services
23-02-2023,DELHIVERY,Largecap,Services
23-02-2023,NLCINDIA,Midcap,Miscellaneous
23-02-2023,ASAHIINDIA,Midcap,Industrials
23-02-2023,SYRMA,Midcap,FMCG
23-02-2023,USHAMART,Midcap,Metals
23-02-2023,HONAUT,Largecap,FMCG
23-02-2023,TTKPRESTIG,Midcap,FMCG
23-02-2023,JAMNAAUTO,Smallcap,Auto
23-02-2023,ALOKINDS,Midcap,Textiles
23-02-2023,KPIL,Midcap,FMCG
23-02-2023,3MINDIA,Largecap,Miscellaneous
23-02-2023,LINDEINDIA,Largecap,Industrials
23-02-2023,MASTEK,Midcap,I.T
23-02-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
23-02-2023,ERIS,Midcap,Pharmaceuticals
23-02-2023,DIXON,Largecap,FMCG
23-02-2023,NMDC,Largecap,Industrials
23-02-2023,GICRE,Largecap,Services
23-02-2023,NAM-INDIA,Largecap,Finance
23-02-2023,JUBLPHARMA,Midcap,Pharmaceuticals
23-02-2023,ASTERDM,Midcap,Pharmaceuticals
23-02-2023,BDL,Midcap,FMCG
23-02-2023,BANDHANBNK,Largecap,Bank
23-02-2023,ISEC,Largecap,Services
23-02-2023,RITES,Midcap,Realty
23-02-2023,IRCON,Midcap,Realty
23-02-2023,KRBL,Midcap,FMCG
23-02-2023,AAVAS,Midcap,Finance
23-02-2023,RVNL,Largecap,Realty
23-02-2023,POLYCAB,Largecap,Industrials
23-02-2023,INDIAMART,Midcap,I.T
23-02-2023,SWSOLAR,Midcap,Industrials
23-02-2023,FLUOROCHEM,Largecap,Industrials
23-02-2023,POLYMED,Midcap,Pharmaceuticals
23-02-2023,POWERINDIA,Midcap,FMCG
23-02-2023,ROUTE,Midcap,I.T
23-02-2023,BANKINDIA,Largecap,Bank
23-02-2023,ANGELONE,Midcap,Services
23-02-2023,CUB,Midcap,Bank
23-02-2023,SONATSOFTW,Midcap,I.T
23-02-2023,MAHLIFE,Midcap,Realty
23-02-2023,TTML,Midcap,Telecom
23-02-2023,STLTECH,Midcap,Industrials
23-02-2023,IOB,Largecap,Bank
23-02-2023,OLECTRA,Midcap,Auto
23-02-2023,PNB,Largecap,Bank
23-02-2023,UNIONBANK,Largecap,Bank
23-02-2023,GRANULES,Midcap,Pharmaceuticals
23-02-2023,RADICO,Midcap,FMCG
23-02-2023,UCOBANK,Largecap,Bank
23-02-2023,JSL,Largecap,Metals
23-02-2023,SUPRAJIT,Midcap,Auto
23-02-2023,MAHABANK,Largecap,Bank
23-02-2023,COFORGE,Largecap,I.T
23-02-2023,CENTURYPLY,Midcap,Miscellaneous
23-02-2023,JKCEMENT,Largecap,Industrials
23-02-2023,IDFC,Midcap,Finance
23-02-2023,GSPL,Midcap,Industrials
23-02-2023,ALLCARGO,Midcap,Services
23-02-2023,NAUKRI,Largecap,I.T
23-02-2023,TORNTPOWER,Largecap,Miscellaneous
23-02-2023,REDINGTON,Midcap,Services
23-02-2023,INDIANB,Largecap,Bank
23-02-2023,ASTRAL,Largecap,FMCG
23-02-2023,DELTACORP,Smallcap,Miscellaneous
23-02-2023,CENTRALBK,Largecap,Bank
23-02-2023,KPRMILL,Largecap,FMCG
23-02-2023,ADANIPORTS,Largecap,Realty
23-02-2023,JYOTHYLAB,Midcap,FMCG
23-02-2023,ECLERX,Midcap,I.T
23-02-2023,ZFCVINDIA,Largecap,Auto
23-02-2023,MHRIL,Midcap,Services
23-02-2023,SJVN,Largecap,Miscellaneous
23-02-2023,GPPL,Midcap,Industrials
23-02-2023,RHIM,Midcap,Industrials
23-02-2023,EQUITASBNK,Midcap,Bank
23-02-2023,NBCC,Midcap,Realty
23-02-2023,RTNINDIA,Midcap,Miscellaneous
23-02-2023,INDIGOPNTS,Midcap,Industrials
23-02-2023,HOMEFIRST,Midcap,Finance
23-02-2023,INDUSTOWER,Largecap,Telecom
23-02-2023,VMART,Smallcap,FMCG
23-02-2023,CRAFTSMAN,Midcap,Auto
23-02-2023,KALYANKJIL,Largecap,Miscellaneous
23-02-2023,JUSTDIAL,Midcap,I.T
23-02-2023,ZOMATO,Largecap,I.T
23-02-2023,EPIGRAL,Smallcap,Industrials
23-02-2023,POLICYBZR,Largecap,I.T
23-02-2023,METROBRAND,Largecap,FMCG
23-02-2023,MEDPLUS,Midcap,FMCG
23-02-2023,MINDACORP,Midcap,Auto
23-02-2023,GUJGASLTD,Largecap,Industrials
23-02-2023,INDIGO,Largecap,Services
23-02-2023,INFIBEAM,Midcap,I.T
23-02-2023,BLS,Midcap,I.T
23-02-2023,PNBHOUSING,Midcap,Finance
24-02-2023,SFL,Midcap,Miscellaneous
24-02-2023,TATAMTRDVR,Largecap,Auto
24-02-2023,PGHL,Midcap,Pharmaceuticals
24-02-2023,FINCABLES,Midcap,Industrials
24-02-2023,WHIRLPOOL,Largecap,FMCG
24-02-2023,KIRLFER,Midcap,Metals
24-02-2023,ONGC,Largecap,Oils
24-02-2023,JINDALSAW,Midcap,Metals
24-02-2023,THERMAX,Largecap,FMCG
24-02-2023,SKFINDIA,Largecap,Industrials
24-02-2023,GNFC,Midcap,Industrials
24-02-2023,PHOENIXLTD,Largecap,Realty
24-02-2023,ZENSARTECH,Midcap,I.T
24-02-2023,ZEEL,Largecap,Media
24-02-2023,GRINDWELL,Largecap,FMCG
24-02-2023,JBCHEPHARM,Midcap,Pharmaceuticals
24-02-2023,MANYAVAR,Largecap,FMCG
24-02-2023,CAMPUS,Midcap,FMCG
24-02-2023,ADANIENT,Largecap,Services
24-02-2023,DELHIVERY,Largecap,Services
24-02-2023,TTKPRESTIG,Midcap,FMCG
24-02-2023,MEDANTA,Largecap,Pharmaceuticals
24-02-2023,ACI,Midcap,Industrials
24-02-2023,KPIL,Midcap,FMCG
24-02-2023,SAFARI,Midcap,FMCG
24-02-2023,AARTIIND,Midcap,Industrials
24-02-2023,TEJASNET,Midcap,Telecom
24-02-2023,ERIS,Midcap,Pharmaceuticals
24-02-2023,DIXON,Largecap,FMCG
24-02-2023,ORIENTELEC,Smallcap,FMCG
24-02-2023,RITES,Midcap,Realty
24-02-2023,CREDITACC,Largecap,Finance
24-02-2023,AAVAS,Midcap,Finance
24-02-2023,RAJESHEXPO,Midcap,Miscellaneous
24-02-2023,POLYMED,Midcap,Pharmaceuticals
24-02-2023,CSBBANK,Midcap,Bank
24-02-2023,UJJIVANSFB,Midcap,Bank
24-02-2023,POWERINDIA,Midcap,FMCG
24-02-2023,GAIL,Largecap,Industrials
24-02-2023,CUB,Midcap,Bank
24-02-2023,MAHLIFE,Midcap,Realty
24-02-2023,TTML,Midcap,Telecom
24-02-2023,OLECTRA,Midcap,Auto
24-02-2023,RADICO,Midcap,FMCG
24-02-2023,IGL,Largecap,Industrials
24-02-2023,BIOCON,Largecap,Pharmaceuticals
24-02-2023,UNOMINDA,Largecap,Auto
24-02-2023,JBMA,Midcap,Auto
24-02-2023,SUZLON,Largecap,FMCG
24-02-2023,GSPL,Midcap,Industrials
24-02-2023,CIEINDIA,Midcap,Industrials
24-02-2023,SOBHA,Midcap,Realty
24-02-2023,REDINGTON,Midcap,Services
24-02-2023,ADANIPORTS,Largecap,Realty
24-02-2023,ZFCVINDIA,Largecap,Auto
24-02-2023,RHIM,Midcap,Industrials
24-02-2023,EQUITASBNK,Midcap,Bank
24-02-2023,GLAND,Largecap,Pharmaceuticals
24-02-2023,ANURAS,Midcap,Industrials
24-02-2023,GRINFRA,Midcap,Realty
24-02-2023,NUVOCO,Midcap,Industrials
24-02-2023,POLICYBZR,Largecap,I.T
24-02-2023,PAYTM,Largecap,I.T
24-02-2023,MEDPLUS,Midcap,FMCG
24-02-2023,LALPATHLAB,Largecap,Pharmaceuticals
24-02-2023,ENDURANCE,Largecap,Auto
27-02-2023,TATAMTRDVR,Largecap,Auto
27-02-2023,BALRAMCHIN,Midcap,FMCG
27-02-2023,CENTURYTEX,Midcap,Industrials
27-02-2023,BEL,Largecap,FMCG
27-02-2023,CRISIL,Largecap,Miscellaneous
27-02-2023,SAIL,Largecap,Metals
27-02-2023,EIDPARRY,Midcap,FMCG
27-02-2023,JSWSTEEL,Largecap,Metals
27-02-2023,KAJARIACER,Largecap,Industrials
27-02-2023,KIRLFER,Midcap,Metals
27-02-2023,KOTAKBANK,Largecap,Bank
27-02-2023,LAXMIMACH,Midcap,Industrials
27-02-2023,MFSL,Largecap,Finance
27-02-2023,VEDL,Largecap,Industrials
27-02-2023,JKLAKSHMI,Midcap,Industrials
27-02-2023,SHREECEM,Largecap,Industrials
27-02-2023,ACC,Largecap,Industrials
27-02-2023,THERMAX,Largecap,FMCG
27-02-2023,HINDALCO,Largecap,Metals
27-02-2023,FEDERALBNK,Largecap,Bank
27-02-2023,ASHOKLEY,Largecap,Auto
27-02-2023,ABBOTINDIA,Largecap,Pharmaceuticals
27-02-2023,BOSCHLTD,Largecap,Auto
27-02-2023,VOLTAS,Largecap,FMCG
27-02-2023,GLAXO,Largecap,Pharmaceuticals
27-02-2023,SANOFI,Midcap,Pharmaceuticals
27-02-2023,INDHOTEL,Largecap,Services
27-02-2023,VTL,Midcap,Textiles
27-02-2023,SWANENERGY,Midcap,Miscellaneous
27-02-2023,GMMPFAUDLR,Midcap,FMCG
27-02-2023,ZEEL,Largecap,Media
27-02-2023,DEEPAKNTR,Largecap,Industrials
27-02-2023,PCBL,Midcap,Industrials
27-02-2023,JBCHEPHARM,Midcap,Pharmaceuticals
27-02-2023,VIPIND,Midcap,FMCG
27-02-2023,MANYAVAR,Largecap,FMCG
27-02-2023,CAMPUS,Midcap,FMCG
27-02-2023,ADANIENT,Largecap,Services
27-02-2023,NSLNISP,Midcap,Metals
27-02-2023,KPIL,Midcap,FMCG
27-02-2023,AARTIIND,Midcap,Industrials
27-02-2023,BSE,Midcap,Miscellaneous
27-02-2023,DIXON,Largecap,FMCG
27-02-2023,BLUEDART,Midcap,Services
27-02-2023,TIINDIA,Largecap,Auto
27-02-2023,HDFCLIFE,Largecap,Services
27-02-2023,BDL,Midcap,FMCG
27-02-2023,BANDHANBNK,Largecap,Bank
27-02-2023,HAL,Largecap,FMCG
27-02-2023,IRCON,Midcap,Realty
27-02-2023,EMAMILTD,Largecap,FMCG
27-02-2023,CHALET,Midcap,Services
27-02-2023,AFFLE,Midcap,I.T
27-02-2023,SWSOLAR,Midcap,Industrials
27-02-2023,POLYMED,Midcap,Pharmaceuticals
27-02-2023,POWERINDIA,Midcap,FMCG
27-02-2023,BANKBARODA,Largecap,Bank
27-02-2023,ROUTE,Midcap,I.T
27-02-2023,SAREGAMA,Midcap,Media
27-02-2023,ICICIBANK,Largecap,Bank
27-02-2023,NATIONALUM,Midcap,Metals
27-02-2023,MAHLIFE,Midcap,Realty
27-02-2023,TVSMOTOR,Largecap,Auto
27-02-2023,TRIVENI,Midcap,FMCG
27-02-2023,TTML,Midcap,Telecom
27-02-2023,IOB,Largecap,Bank
27-02-2023,OLECTRA,Midcap,Auto
27-02-2023,CERA,Midcap,Industrials
27-02-2023,CANBK,Largecap,Bank
27-02-2023,RADICO,Midcap,FMCG
27-02-2023,UCOBANK,Largecap,Bank
27-02-2023,JSL,Largecap,Metals
27-02-2023,BIOCON,Largecap,Pharmaceuticals
27-02-2023,COFORGE,Largecap,I.T
27-02-2023,YESBANK,Largecap,Bank
27-02-2023,KEC,Midcap,FMCG
27-02-2023,TORNTPOWER,Largecap,Miscellaneous
27-02-2023,SOBHA,Midcap,Realty
27-02-2023,TANLA,Midcap,I.T
27-02-2023,PFC,Largecap,Finance
27-02-2023,IDEA,Largecap,Telecom
27-02-2023,ASTRAL,Largecap,FMCG
27-02-2023,DLF,Largecap,Realty
27-02-2023,POWERGRID,Largecap,Miscellaneous
27-02-2023,BRIGADE,Midcap,Realty
27-02-2023,KNRCON,Midcap,Realty
27-02-2023,IRB,Midcap,Realty
27-02-2023,OIL,Largecap,Oils
27-02-2023,GODREJPROP,Largecap,Realty
27-02-2023,GPPL,Midcap,Industrials
27-02-2023,TRITURBINE,Midcap,FMCG
27-02-2023,RHIM,Midcap,Industrials
27-02-2023,EQUITASBNK,Midcap,Bank
27-02-2023,VMART,Smallcap,FMCG
27-02-2023,LXCHEM,Midcap,Industrials
27-02-2023,ABFRL,Largecap,FMCG
27-02-2023,LODHA,Largecap,Realty
27-02-2023,SONACOMS,Largecap,Auto
27-02-2023,KIMS,Midcap,Pharmaceuticals
27-02-2023,CHEMPLASTS,Midcap,Industrials
27-02-2023,VIJAYA,Midcap,Pharmaceuticals
27-02-2023,SAPPHIRE,Midcap,Quick Service Restaurant
27-02-2023,MEDPLUS,Midcap,FMCG
27-02-2023,DATAPATTNS,Midcap,FMCG
27-02-2023,PNCINFRA,Midcap,Realty
27-02-2023,CROMPTON,Midcap,FMCG
27-02-2023,LTIM,Largecap,I.T
27-02-2023,BLS,Midcap,I.T
27-02-2023,LTTS,Largecap,I.T
27-02-2023,ICICIPRULI,Largecap,Services
28-02-2023,ABB,Largecap,FMCG
28-02-2023,AEGISCHEM,Midcap,Services
28-02-2023,KARURVYSYA,Midcap,Bank
28-02-2023,FACT,Largecap,Industrials
28-02-2023,CRISIL,Largecap,Miscellaneous
28-02-2023,CGPOWER,Largecap,FMCG
28-02-2023,BHEL,Largecap,FMCG
28-02-2023,EPL,Midcap,Services
28-02-2023,FINCABLES,Midcap,Industrials
28-02-2023,GODFRYPHLP,Midcap,FMCG
28-02-2023,HINDZINC,Largecap,Metals
28-02-2023,KIRLFER,Midcap,Metals
28-02-2023,VEDL,Largecap,Industrials
28-02-2023,BIRLACORPN,Midcap,Industrials
28-02-2023,RAIN,Midcap,Services
28-02-2023,PATANJALI,Largecap,FMCG
28-02-2023,JINDALSAW,Midcap,Metals
28-02-2023,ACC,Largecap,Industrials
28-02-2023,AMBUJACEM,Largecap,Industrials
28-02-2023,ASHOKLEY,Largecap,Auto
28-02-2023,TATACOMM,Largecap,Telecom
28-02-2023,BAJAJHLDNG,Largecap,Finance
28-02-2023,ESCORTS,Largecap,Auto
28-02-2023,SIEMENS,Largecap,FMCG
28-02-2023,GLAXO,Largecap,Pharmaceuticals
28-02-2023,ASIANPAINT,Largecap,Industrials
28-02-2023,FINPIPE,Midcap,FMCG
28-02-2023,TATAINVEST,Midcap,Finance
28-02-2023,BBTC,Midcap,Miscellaneous
28-02-2023,PHOENIXLTD,Largecap,Realty
28-02-2023,ZENSARTECH,Midcap,I.T
28-02-2023,GMMPFAUDLR,Midcap,FMCG
28-02-2023,ZEEL,Largecap,Media
28-02-2023,PCBL,Midcap,Industrials
28-02-2023,BERGEPAINT,Largecap,Industrials
28-02-2023,SUPREMEIND,Largecap,FMCG
28-02-2023,AWL,Largecap,FMCG
28-02-2023,MANYAVAR,Largecap,FMCG
28-02-2023,RAINBOW,Midcap,Pharmaceuticals
28-02-2023,ADANIENT,Largecap,Services
28-02-2023,MMTC,Midcap,Services
28-02-2023,NLCINDIA,Midcap,Miscellaneous
28-02-2023,ASAHIINDIA,Midcap,Industrials
28-02-2023,USHAMART,Midcap,Metals
28-02-2023,HAVELLS,Largecap,FMCG
28-02-2023,SYMPHONY,Midcap,FMCG
28-02-2023,MEDANTA,Largecap,Pharmaceuticals
28-02-2023,CCL,Midcap,FMCG
28-02-2023,RATNAMANI,Midcap,Metals
28-02-2023,TRIDENT,Midcap,Textiles
28-02-2023,ALOKINDS,Midcap,Textiles
28-02-2023,ELGIEQUIP,Midcap,FMCG
28-02-2023,NSLNISP,Midcap,Metals
28-02-2023,PRAJIND,Midcap,FMCG
28-02-2023,KPIL,Midcap,FMCG
28-02-2023,SAFARI,Midcap,FMCG
28-02-2023,3MINDIA,Largecap,Miscellaneous
28-02-2023,JMFINANCIL,Midcap,Finance
28-02-2023,PIIND,Largecap,Industrials
28-02-2023,TEJASNET,Midcap,Telecom
28-02-2023,DIXON,Largecap,FMCG
28-02-2023,ABCAPITAL,Largecap,Finance
28-02-2023,GICRE,Largecap,Services
28-02-2023,TIINDIA,Largecap,Auto
28-02-2023,NAM-INDIA,Largecap,Finance
28-02-2023,BANDHANBNK,Largecap,Bank
28-02-2023,LEMONTREE,Midcap,Services
28-02-2023,ADANIGREEN,Largecap,Miscellaneous
28-02-2023,VARROC,Midcap,Auto
28-02-2023,KRBL,Midcap,FMCG
28-02-2023,BALAMINES,Midcap,Industrials
28-02-2023,EMAMILTD,Largecap,FMCG
28-02-2023,ZYDUSWELL,Midcap,FMCG
28-02-2023,RAJESHEXPO,Midcap,Miscellaneous
28-02-2023,POLYCAB,Largecap,Industrials
28-02-2023,INDIAMART,Midcap,I.T
28-02-2023,AFFLE,Midcap,I.T
28-02-2023,CSBBANK,Midcap,Bank
28-02-2023,UJJIVANSFB,Midcap,Bank
28-02-2023,SUMICHEM,Largecap,Industrials
28-02-2023,BORORENEW,Midcap,Industrials
28-02-2023,POWERINDIA,Midcap,FMCG
28-02-2023,WELCORP,Midcap,Metals
28-02-2023,BANKINDIA,Largecap,Bank
28-02-2023,CAMS,Midcap,Miscellaneous
28-02-2023,JKPAPER,Midcap,Industrials
28-02-2023,MAZDOCK,Largecap,Industrials
28-02-2023,CUB,Midcap,Bank
28-02-2023,APARINDS,Largecap,FMCG
28-02-2023,ZYDUSLIFE,Largecap,Pharmaceuticals
28-02-2023,TTML,Midcap,Telecom
28-02-2023,STLTECH,Midcap,Industrials
28-02-2023,IOB,Largecap,Bank
28-02-2023,CERA,Midcap,Industrials
28-02-2023,CANBK,Largecap,Bank
28-02-2023,UCOBANK,Largecap,Bank
28-02-2023,JSL,Largecap,Metals
28-02-2023,BIOCON,Largecap,Pharmaceuticals
28-02-2023,MAHABANK,Largecap,Bank
28-02-2023,JBMA,Midcap,Auto
28-02-2023,YESBANK,Largecap,Bank
28-02-2023,RENUKA,Midcap,FMCG
28-02-2023,GSPL,Midcap,Industrials
28-02-2023,SOLARINDS,Largecap,Industrials
28-02-2023,CIEINDIA,Midcap,Industrials
28-02-2023,NETWORK18,Midcap,Media
28-02-2023,TV18BRDCST,Midcap,Media
28-02-2023,PFC,Largecap,Finance
28-02-2023,IDEA,Largecap,Telecom
28-02-2023,DELTACORP,Smallcap,Miscellaneous
28-02-2023,SPARC,Midcap,Miscellaneous
28-02-2023,CENTRALBK,Largecap,Bank
28-02-2023,ADANIPORTS,Largecap,Realty
28-02-2023,JYOTHYLAB,Midcap,FMCG
28-02-2023,BRIGADE,Midcap,Realty
28-02-2023,KNRCON,Midcap,Realty
28-02-2023,VGUARD,Midcap,FMCG
28-02-2023,RECLTD,Largecap,Finance
28-02-2023,ADANIPOWER,Largecap,Miscellaneous
28-02-2023,NHPC,Largecap,Miscellaneous
28-02-2023,JSWENERGY,Largecap,Miscellaneous
28-02-2023,GPPL,Midcap,Industrials
28-02-2023,TRITURBINE,Midcap,FMCG
28-02-2023,EQUITASBNK,Midcap,Bank
28-02-2023,GLAND,Largecap,Pharmaceuticals
28-02-2023,RBA,Midcap,Quick Service Restaurant
28-02-2023,INDUSTOWER,Largecap,Telecom
28-02-2023,MTARTECH,Midcap,Industrials
28-02-2023,IBULHSGFIN,Midcap,Finance
28-02-2023,LODHA,Largecap,Realty
28-02-2023,GRINFRA,Midcap,Realty
28-02-2023,DEVYANI,Largecap,Quick Service Restaurant
28-02-2023,EPIGRAL,Smallcap,Industrials
28-02-2023,POLICYBZR,Largecap,I.T
28-02-2023,PAYTM,Largecap,I.T
28-02-2023,SAPPHIRE,Midcap,Quick Service Restaurant
28-02-2023,GOCOLORS,Midcap,Textiles
28-02-2023,METROBRAND,Largecap,FMCG
28-02-2023,DATAPATTNS,Midcap,FMCG
28-02-2023,SYNGENE,Largecap,Pharmaceuticals
28-02-2023,LALPATHLAB,Largecap,Pharmaceuticals
28-02-2023,NH,Largecap,Pharmaceuticals
28-02-2023,MGL,Midcap,Industrials
28-02-2023,RBLBANK,Midcap,Bank
28-02-2023,ENDURANCE,Largecap,Auto
28-02-2023,PNBHOUSING,Midcap,Finance
01-03-2023,ABB,Largecap,FMCG
01-03-2023,AMARAJABAT,Midcap,Auto
01-03-2023,CENTURYTEX,Midcap,Industrials
01-03-2023,BEL,Largecap,FMCG
01-03-2023,CHAMBLFERT,Midcap,Industrials
01-03-2023,EXIDEIND,Largecap,Auto
01-03-2023,CGPOWER,Largecap,FMCG
01-03-2023,BHEL,Largecap,FMCG
01-03-2023,MRPL,Midcap,Industrials
01-03-2023,SBIN,Largecap,Bank
01-03-2023,SAIL,Largecap,Metals
01-03-2023,EIDPARRY,Midcap,FMCG
01-03-2023,PGHL,Midcap,Pharmaceuticals
01-03-2023,FINCABLES,Midcap,Industrials
01-03-2023,GODFRYPHLP,Midcap,FMCG
01-03-2023,HFCL,Midcap,Realty
01-03-2023,HINDZINC,Largecap,Metals
01-03-2023,INGERRAND,Midcap,FMCG
01-03-2023,KIRLFER,Midcap,Metals
01-03-2023,LICHSGFIN,Largecap,Finance
01-03-2023,RAMCOCEM,Largecap,Industrials
01-03-2023,MFSL,Largecap,Finance
01-03-2023,NCC,Midcap,Realty
01-03-2023,VEDL,Largecap,Industrials
01-03-2023,PEL,Largecap,Finance
01-03-2023,RAYMOND,Midcap,Textiles
01-03-2023,RAIN,Midcap,Services
01-03-2023,PATANJALI,Largecap,FMCG
01-03-2023,JKLAKSHMI,Midcap,Industrials
01-03-2023,THERMAX,Largecap,FMCG
01-03-2023,TORNTPHARM,Largecap,Pharmaceuticals
01-03-2023,AMBUJACEM,Largecap,Industrials
01-03-2023,HINDALCO,Largecap,Metals
01-03-2023,PGHH,Largecap,FMCG
01-03-2023,FEDERALBNK,Largecap,Bank
01-03-2023,CUMMINSIND,Largecap,FMCG
01-03-2023,GESHIP,Midcap,Services
01-03-2023,DEEPAKFERT,Midcap,Industrials
01-03-2023,GNFC,Midcap,Industrials
01-03-2023,TATACHEM,Largecap,Industrials
01-03-2023,CEATLTD,Midcap,Auto
01-03-2023,PHOENIXLTD,Largecap,Realty
01-03-2023,SWANENERGY,Midcap,Miscellaneous
01-03-2023,SRF,Largecap,Industrials
01-03-2023,ZEEL,Largecap,Media
01-03-2023,SCHAEFFLER,Largecap,Industrials
01-03-2023,COROMANDEL,Largecap,Industrials
01-03-2023,DEEPAKNTR,Largecap,Industrials
01-03-2023,PCBL,Midcap,Industrials
01-03-2023,JBCHEPHARM,Midcap,Pharmaceuticals
01-03-2023,VIPIND,Midcap,FMCG
01-03-2023,GRAPHITE,Midcap,FMCG
01-03-2023,AWL,Largecap,FMCG
01-03-2023,UPL,Largecap,Industrials
01-03-2023,ADANIENT,Largecap,Services
01-03-2023,LICI,Largecap,Services
01-03-2023,DELHIVERY,Largecap,Services
01-03-2023,MMTC,Midcap,Services
01-03-2023,HINDCOPPER,Midcap,Metals
01-03-2023,WELSPUNIND,Midcap,Textiles
01-03-2023,SYRMA,Midcap,FMCG
01-03-2023,HONAUT,Largecap,FMCG
01-03-2023,MOTHERSON,Largecap,Auto
01-03-2023,PPLPHARMA,Midcap,Pharmaceuticals
01-03-2023,TTKPRESTIG,Midcap,FMCG
01-03-2023,KEI,Largecap,Industrials
01-03-2023,FIVESTAR,Largecap,Finance
01-03-2023,CCL,Midcap,FMCG
01-03-2023,TRIDENT,Midcap,Textiles
01-03-2023,ALOKINDS,Midcap,Textiles
01-03-2023,ELGIEQUIP,Midcap,FMCG
01-03-2023,NSLNISP,Midcap,Metals
01-03-2023,HLEGLAS,Smallcap,FMCG
01-03-2023,KPIL,Midcap,FMCG
01-03-2023,DCMSHRIRAM,Midcap,Miscellaneous
01-03-2023,PIIND,Largecap,Industrials
01-03-2023,RCF,Midcap,Industrials
01-03-2023,HUDCO,Midcap,Finance
01-03-2023,AUBANK,Largecap,Bank
01-03-2023,TEJASNET,Midcap,Telecom
01-03-2023,COCHINSHIP,Midcap,Industrials
01-03-2023,ABCAPITAL,Largecap,Finance
01-03-2023,NMDC,Largecap,Industrials
01-03-2023,BLUEDART,Midcap,Services
01-03-2023,IEX,Midcap,Miscellaneous
01-03-2023,NIACL,Largecap,Services
01-03-2023,GUJALKALI,Midcap,Industrials
01-03-2023,INDIACEM,Midcap,Industrials
01-03-2023,BDL,Midcap,FMCG
01-03-2023,BANDHANBNK,Largecap,Bank
01-03-2023,HAL,Largecap,FMCG
01-03-2023,RITES,Midcap,Realty
01-03-2023,IRCON,Midcap,Realty
01-03-2023,KRBL,Midcap,FMCG
01-03-2023,ATGL,Largecap,Industrials
01-03-2023,MANAPPURAM,Midcap,Finance
01-03-2023,RAJESHEXPO,Midcap,Miscellaneous
01-03-2023,RVNL,Largecap,Realty
01-03-2023,METROPOLIS,Midcap,Pharmaceuticals
01-03-2023,KPITTECH,Largecap,I.T
01-03-2023,INDIAMART,Midcap,I.T
01-03-2023,360ONE,Midcap,Finance
01-03-2023,POLYMED,Midcap,Pharmaceuticals
01-03-2023,PRINCEPIPE,Midcap,FMCG
01-03-2023,BANKBARODA,Largecap,Bank
01-03-2023,WELCORP,Midcap,Metals
01-03-2023,BANKINDIA,Largecap,Bank
